GCKDGN101A00AO 	 0.383276 	 other biological processes  
isotig21456 	 0.811971 	 DNA metabolism  
isotig21457 	 0.725715 	 other metabolic processes 
isotig21457 	 0.725715 	 protein metabolism  
isotig21459 	 0.857149 	 protein metabolism  
isotig21461 	 0.300479 	 DNA metabolism  
isotig21461 	 0.300479 	 cell adhesion  
isotig21461 	 0.300479 	 cell cycle and proliferation
isotig21461 	 0.300479 	 death   
isotig21461 	 0.300479 	 developmental processes  
isotig21461 	 0.300479 	 other biological processes 
isotig21461 	 0.300479 	 other metabolic processes 
isotig21461 	 0.300479 	 protein metabolism  
isotig21461 	 0.300479 	 signal transduction  
isotig21461 	 0.300479 	 stress response  
isotig21461 	 0.300479 	 transport   
isotig21462 	 0.639197 	 transport   
isotig21468 	 1.11862 	 signal transduction  
isotig21469 	 0.551164 	 cell adhesion  
isotig21471 	 0.304746 	 developmental processes  
isotig21471 	 0.304746 	 other biological processes 
isotig21472 	 1.36734 	 RNA metabolism  
isotig21472 	 1.36734 	 cell cycle and proliferation
isotig21472 	 1.36734 	 cell organization and biogenesis
isotig21472 	 1.36734 	 death   
isotig21472 	 1.36734 	 other biological processes 
isotig21472 	 1.36734 	 other metabolic processes 
isotig21472 	 1.36734 	 protein metabolism  
isotig21473 	 0.52326 	 other biological processes 
isotig21474 	 0.903315 	 other metabolic processes 
isotig21475 	 0.322114 	 cell adhesion  
isotig21475 	 0.322114 	 cell organization and biogenesis
isotig21475 	 0.322114 	 cell-cell signaling  
isotig21475 	 0.322114 	 developmental processes  
isotig21475 	 0.322114 	 other biological processes 
isotig21475 	 0.322114 	 signal transduction  
isotig21475 	 0.322114 	 transport   
isotig21476 	 0.358916 	 protein metabolism  
isotig21477 	 0.567091 	 cell organization and biogenesis
isotig21477 	 0.567091 	 other biological processes 
isotig21477 	 0.567091 	 stress response  
isotig21480 	 0.793082 	 RNA metabolism  
isotig21480 	 0.793082 	 developmental processes  
isotig21482 	 0.860362 	 cell cycle and proliferation
isotig21482 	 0.860362 	 cell-cell signaling  
isotig21482 	 0.860362 	 other biological processes 
isotig21482 	 0.860362 	 signal transduction  
isotig21485 	 0.92299 	 DNA metabolism  
isotig21485 	 0.92299 	 other metabolic processes 
isotig21490 	 0.916063 	 other metabolic processes 
isotig21495 	 0.497192 	 developmental processes  
isotig21497 	 0.706772 	 developmental processes  
isotig21497 	 0.706772 	 other biological processes 
isotig21497 	 0.706772 	 signal transduction  
isotig21498 	 0.515964 	 other biological processes 
isotig21500 	 0.346192 	 developmental processes  
isotig21502 	 0.415118 	 cell adhesion  
isotig21504 	 1.429 	 other metabolic processes 
isotig21504 	 1.429 	 stress response  
isotig21508 	 0.438402 	 protein metabolism  
isotig21511 	 1.43971 	 other metabolic processes 
isotig21515 	 0.642862 	 developmental processes  
isotig21515 	 0.642862 	 other biological processes 
isotig21515 	 0.642862 	 other metabolic processes 
isotig21516 	 1.01497 	 other metabolic processes 
isotig21519 	 0.367251 	 transport   
isotig21520 	 0.673524 	 other biological processes 
isotig21521 	 0.787506 	 signal transduction  
isotig21522 	 0.911064 	 other metabolic processes 
isotig21522 	 0.911064 	 signal transduction  
isotig21525 	 0.351635 	 RNA metabolism  
isotig21526 	 0.92985 	 RNA metabolism  
isotig21526 	 0.92985 	 cell cycle and proliferation
isotig21526 	 0.92985 	 cell organization and biogenesis
isotig21526 	 0.92985 	 cell-cell signaling  
isotig21526 	 0.92985 	 death   
isotig21526 	 0.92985 	 developmental processes  
isotig21526 	 0.92985 	 other biological processes 
isotig21526 	 0.92985 	 other metabolic processes 
isotig21526 	 0.92985 	 protein metabolism  
isotig21526 	 0.92985 	 signal transduction  
isotig21528 	 0.420458 	 other biological processes 
isotig21533 	 0.652088 	 cell organization and biogenesis
isotig21533 	 0.652088 	 transport   
isotig21535 	 1.11571 	 developmental processes  
isotig21535 	 1.11571 	 other biological processes 
isotig21535 	 1.11571 	 other metabolic processes 
isotig21535 	 1.11571 	 signal transduction  
isotig21535 	 1.11571 	 stress response  
isotig21537 	 0.639321 	 cell adhesion  
isotig21537 	 0.639321 	 signal transduction  
isotig21538 	 1.04449 	 transport   
isotig21540 	 0.228939 	 cell organization and biogenesis
isotig21540 	 0.228939 	 other biological processes 
isotig21540 	 0.228939 	 transport   
isotig21542 	 1.24405 	 cell adhesion  
isotig21545 	 1.12854 	 DNA metabolism  
isotig21545 	 1.12854 	 other biological processes 
isotig21545 	 1.12854 	 other metabolic processes 
isotig21547 	 1.20018 	 DNA metabolism  
isotig21547 	 1.20018 	 stress response  
isotig21549 	 0.696269 	 other metabolic processes 
isotig21549 	 0.696269 	 protein metabolism  
isotig21554 	 0.906568 	 other metabolic processes 
isotig21555 	 0.503993 	 cell cycle and proliferation
isotig21555 	 0.503993 	 developmental processes  
isotig21555 	 0.503993 	 other biological processes 
isotig21558 	 1.05824 	 RNA metabolism  
isotig21558 	 1.05824 	 other biological processes 
isotig21558 	 1.05824 	 protein metabolism  
isotig21558 	 1.05824 	 signal transduction  
isotig21560 	 0.54825 	 cell organization and biogenesis
isotig21560 	 0.54825 	 developmental processes  
isotig21565 	 0.226862 	 other metabolic processes 
isotig21567 	 0.872251 	 other metabolic processes 
isotig21567 	 0.872251 	 stress response  
isotig21571 	 0.898163 	 other metabolic processes 
isotig21572 	 0.957454 	 other metabolic processes 
isotig21572 	 0.957454 	 protein metabolism  
isotig21573 	 0.768254 	 cell organization and biogenesis
isotig21573 	 0.768254 	 developmental processes  
isotig21573 	 0.768254 	 other biological processes 
isotig21573 	 0.768254 	 other metabolic processes 
isotig21574 	 0.868484 	 other biological processes 
isotig21575 	 0.679933 	 other metabolic processes 
isotig21575 	 0.679933 	 stress response  
isotig21578 	 1.10942 	 developmental processes  
isotig21578 	 1.10942 	 other biological processes 
isotig21579 	 0.273995 	 other biological processes 
isotig21579 	 0.273995 	 other metabolic processes 
isotig21579 	 0.273995 	 protein metabolism  
isotig21579 	 0.273995 	 signal transduction  
isotig21580 	 0.586866 	 other biological processes 
isotig21581 	 0.776403 	 RNA metabolism  
isotig21581 	 0.776403 	 other biological processes 
isotig21583 	 0.246591 	 developmental processes  
isotig21583 	 0.246591 	 other metabolic processes 
isotig21583 	 0.246591 	 protein metabolism  
isotig21583 	 0.246591 	 signal transduction  
isotig21586 	 0.400074 	 RNA metabolism  
isotig21589 	 0.832358 	 RNA metabolism  
isotig21589 	 0.832358 	 protein metabolism  
isotig21590 	 0.203227 	 cell organization and biogenesis
isotig21591 	 0.506631 	 other metabolic processes 
isotig21591 	 0.506631 	 transport   
isotig21593 	 0.807698 	 cell cycle and proliferation
isotig21593 	 0.807698 	 cell organization and biogenesis
isotig21593 	 0.807698 	 other biological processes 
isotig21593 	 0.807698 	 other metabolic processes 
isotig21595 	 0.510873 	 DNA metabolism  
isotig21597 	 0.713634 	 cell adhesion  
isotig21597 	 0.713634 	 cell cycle and proliferation
isotig21597 	 0.713634 	 cell organization and biogenesis
isotig21597 	 0.713634 	 other metabolic processes 
isotig21597 	 0.713634 	 protein metabolism  
isotig21599 	 0.66414 	 other biological processes 
isotig21603 	 0.825403 	 cell cycle and proliferation
isotig21603 	 0.825403 	 other biological processes 
isotig21603 	 0.825403 	 other metabolic processes 
isotig21603 	 0.825403 	 signal transduction  
isotig21603 	 0.825403 	 stress response  
isotig21604 	 0.295515 	 developmental processes  
isotig21608 	 0.143567 	 cell organization and biogenesis
isotig21610 	 0.276192 	 other metabolic processes 
isotig21610 	 0.276192 	 protein metabolism  
isotig21611 	 0.930649 	 RNA metabolism  
isotig21611 	 0.930649 	 other metabolic processes 
isotig21617 	 0.847587 	 signal transduction  
isotig21617 	 0.847587 	 transport   
isotig21618 	 0.885034 	 RNA metabolism  
isotig21618 	 0.885034 	 cell organization and biogenesis
isotig21618 	 0.885034 	 other metabolic processes 
isotig21619 	 0.0666671 	 developmental processes  
isotig21621 	 0.266669 	 other biological processes 
isotig21621 	 0.266669 	 transport   
isotig21627 	 0.569742 	 cell organization and biogenesis
isotig21627 	 0.569742 	 death   
isotig21628 	 0.665216 	 developmental processes  
isotig21628 	 0.665216 	 other biological processes 
isotig21631 	 0.18004 	 other metabolic processes 
isotig21632 	 0.373336 	 other metabolic processes 
isotig21632 	 0.373336 	 protein metabolism  
isotig21636 	 0.886405 	 other biological processes 
isotig21638 	 1.27742 	 RNA metabolism  
isotig21638 	 1.27742 	 other biological processes 
isotig21639 	 1.03686 	 RNA metabolism  
isotig21641 	 0.272135 	 transport   
isotig21643 	 0.487585 	 cell organization and biogenesis
isotig21643 	 0.487585 	 other biological processes 
isotig21643 	 0.487585 	 other metabolic processes 
isotig21643 	 0.487585 	 signal transduction  
isotig21643 	 0.487585 	 transport   
isotig21648 	 0.836401 	 other metabolic processes 
isotig21650 	 0.388892 	 other metabolic processes 
isotig21652 	 1.12972 	 cell adhesion  
isotig21652 	 1.12972 	 cell organization and biogenesis
isotig21652 	 1.12972 	 developmental processes  
isotig21657 	 0.815223 	 other biological processes 
isotig21658 	 0.498413 	 DNA metabolism  
isotig21658 	 0.498413 	 protein metabolism  
isotig21659 	 0.39844 	 transport   
isotig21660 	 0.600451 	 DNA metabolism  
isotig21660 	 0.600451 	 stress response  
isotig21662 	 0.217636 	 cell organization and biogenesis
isotig21662 	 0.217636 	 developmental processes  
isotig21662 	 0.217636 	 protein metabolism  
isotig21662 	 0.217636 	 signal transduction  
isotig21663 	 0.573437 	 other metabolic processes 
isotig21664 	 1.45414 	 cell cycle and proliferation
isotig21664 	 1.45414 	 other biological processes 
isotig21665 	 0.586791 	 other metabolic processes 
isotig21665 	 0.586791 	 protein metabolism  
isotig21666 	 0.439568 	 other metabolic processes 
isotig21668 	 0.82376 	 other metabolic processes 
isotig21670 	 1.06951 	 DNA metabolism  
isotig21670 	 1.06951 	 RNA metabolism  
isotig21670 	 1.06951 	 other biological processes 
isotig21670 	 1.06951 	 protein metabolism  
isotig21670 	 1.06951 	 signal transduction  
isotig21670 	 1.06951 	 stress response  
isotig21670 	 1.06951 	 transport   
isotig21674 	 0.280508 	 cell adhesion  
isotig21674 	 0.280508 	 cell cycle and proliferation
isotig21674 	 0.280508 	 cell organization and biogenesis
isotig21674 	 0.280508 	 developmental processes  
isotig21674 	 0.280508 	 other biological processes 
isotig21674 	 0.280508 	 protein metabolism  
isotig21675 	 0.206342 	 death   
isotig21675 	 0.206342 	 other biological processes 
isotig21675 	 0.206342 	 other metabolic processes 
isotig21675 	 0.206342 	 stress response  
isotig21675 	 0.206342 	 transport   
isotig21676 	 0.331544 	 other metabolic processes 
isotig21679 	 0.952027 	 other metabolic processes 
isotig21679 	 0.952027 	 protein metabolism  
isotig21680 	 0.238811 	 protein metabolism  
isotig21683 	 0.760369 	 death   
isotig21685 	 0.864595 	 other biological processes 
isotig21686 	 0.440733 	 cell adhesion  
isotig21686 	 0.440733 	 other biological processes 
isotig21687 	 0.687487 	 cell organization and biogenesis
isotig21687 	 0.687487 	 other biological processes 
isotig21687 	 0.687487 	 transport   
isotig21688 	 0.615136 	 stress response  
isotig21689 	 0.65948 	 RNA metabolism  
isotig21689 	 0.65948 	 cell cycle and proliferation
isotig21689 	 0.65948 	 developmental processes  
isotig21691 	 0.769315 	 protein metabolism  
isotig21692 	 0.235774 	 protein metabolism  
isotig21695 	 0.208707 	 RNA metabolism  
isotig21696 	 0.16657 	 RNA metabolism  
isotig21696 	 0.16657 	 other metabolic processes 
isotig21698 	 0.426675 	 RNA metabolism  
isotig21698 	 0.426675 	 other metabolic processes 
isotig21699 	 0.667154 	 other metabolic processes 
isotig21701 	 0.639011 	 other biological processes 
isotig21702 	 0.673898 	 other metabolic processes 
isotig21702 	 0.673898 	 transport   
isotig21704 	 1.08644 	 other metabolic processes 
isotig21704 	 1.08644 	 protein metabolism  
isotig21710 	 0.493029 	 other metabolic processes 
isotig21713 	 0.819178 	 cell organization and biogenesis
isotig21713 	 0.819178 	 developmental processes  
isotig21713 	 0.819178 	 stress response  
isotig21713 	 0.819178 	 transport   
isotig21715 	 0.774807 	 other metabolic processes 
isotig21715 	 0.774807 	 transport   
isotig21719 	 1.0633 	 cell organization and biogenesis
isotig21719 	 1.0633 	 other metabolic processes 
isotig21722 	 0.789531 	 other biological processes 
isotig21723 	 0.916673 	 RNA metabolism  
isotig21723 	 0.916673 	 protein metabolism  
isotig21725 	 1.31229 	 other metabolic processes 
isotig21726 	 1.2272 	 cell adhesion  
isotig21728 	 0.800872 	 DNA metabolism  
isotig21728 	 0.800872 	 cell organization and biogenesis
isotig21729 	 0.429717 	 other metabolic processes 
isotig21732 	 0.802445 	 other metabolic processes 
isotig21735 	 0.893691 	 cell organization and biogenesis
isotig21735 	 0.893691 	 developmental processes  
isotig21737 	 1.14894 	 RNA metabolism  
isotig21738 	 0.384618 	 other biological processes 
isotig21739 	 0.721153 	 other metabolic processes 
isotig21742 	 0.18807 	 cell cycle and proliferation
isotig21742 	 0.18807 	 cell organization and biogenesis
isotig21742 	 0.18807 	 death   
isotig21742 	 0.18807 	 other biological processes 
isotig21742 	 0.18807 	 other metabolic processes 
isotig21742 	 0.18807 	 protein metabolism  
isotig21742 	 0.18807 	 signal transduction  
isotig21742 	 0.18807 	 stress response  
isotig21743 	 0.875393 	 other metabolic processes 
isotig21744 	 0.529447 	 cell adhesion  
isotig21744 	 0.529447 	 cell organization and biogenesis
isotig21744 	 0.529447 	 cell-cell signaling  
isotig21744 	 0.529447 	 developmental processes  
isotig21746 	 0.854552 	 transport   
isotig21751 	 0.50381 	 other metabolic processes 
isotig21751 	 0.50381 	 protein metabolism  
isotig21751 	 0.50381 	 transport   
isotig21753 	 0.605429 	 RNA metabolism  
isotig21753 	 0.605429 	 other metabolic processes 
isotig21754 	 0.146581 	 other biological processes 
isotig21758 	 0.855416 	 other metabolic processes 
isotig21760 	 0.914654 	 other biological processes 
isotig21761 	 0.501764 	 other metabolic processes 
isotig21762 	 0.833604 	 death   
isotig21762 	 0.833604 	 other biological processes 
isotig21762 	 0.833604 	 other metabolic processes 
